FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1306022,Delta,523,LAX,JFK,2024-09-01 04:36,2024-09-01 04:46,2024-09-01 05:36,2024-09-01 05:51,15,Maintenance,True,True,Boeing 777,N39493,1086
780351,Delta,4104,JFK,BOS,2024-09-01 13:00,2024-09-01 13:18,2024-09-01 17:00,2024-09-01 17:11,11,Maintenance,True,False,Boeing 777,N19937,1266
691423,Delta,9854,DFW,SFO,2024-09-01 08:24,2024-09-01 08:54,2024-09-01 10:24,2024-09-01 10:41,17,Weather,False,False,Airbus A320,N55995,870
1461603,Delta,2916,JFK,BOS,2024-09-01 22:15,2024-09-01 22:41,2024-09-02 03:15,2024-09-02 03:07,-8,,False,True,Airbus A320,N42656,2695
847888,Delta,7086,JFK,BOS,2024-09-01 09:08,2024-09-01 09:28,2024-09-01 15:08,2024-09-01 15:10,2,Air Traffic Control,False,True,Boeing 777,N58994,2972
573195,Delta,8073,ATL,BOS,2024-09-01 15:21,2024-09-01 15:36,2024-09-01 18:21,2024-09-01 18:41,20,Maintenance,True,False,Boeing 777,N23750,2481
281062,Delta,1439,ATL,SEA,2024-09-01 06:49,2024-09-01 07:16,2024-09-01 07:49,2024-09-01 08:14,25,Air Traffic Control,True,True,Boeing 777,N85576,1937
1113891,Delta,8444,JFK,SEA,2024-09-01 17:27,2024-09-01 17:56,2024-09-01 21:27,2024-09-01 21:54,27,Weather,False,True,Airbus A320,N71685,1267
639548,Delta,281,ATL,JFK,2024-09-01 11:15,2024-09-01 11:21,2024-09-01 14:15,2024-09-01 14:13,-2,,False,True,Boeing 737,N65674,2536
1027351,Delta,6014,ATL,SFO,2024-09-01 02:04,2024-09-01 02:24,2024-09-01 05:04,2024-09-01 05:08,4,Maintenance,True,False,Boeing 777,N27188,2415
1218997,Delta,327,LAX,JFK,2024-09-01 12:48,2024-09-01 13:18,2024-09-01 14:48,2024-09-01 15:04,16,Maintenance,False,False,Boeing 777,N52603,373
1272180,Delta,6359,ATL,MIA,2024-09-01 06:51,2024-09-01 07:12,2024-09-01 11:51,2024-09-01 12:12,21,Maintenance,True,True,Boeing 777,N84483,1408
1656941,Delta,9378,DFW,SEA,2024-09-01 11:00,2024-09-01 11:02,2024-09-01 12:00,2024-09-01 12:15,15,Air Traffic Control,False,False,Boeing 737,N37932,660
278331,Delta,7920,ATL,BOS,2024-09-01 05:52,2024-09-01 05:56,2024-09-01 07:52,2024-09-01 07:45,-7,,False,True,Airbus A320,N24479,2195
1347500,Delta,2219,LAX,MIA,2024-09-01 05:42,2024-09-01 05:59,2024-09-01 08:42,2024-09-01 09:00,18,Maintenance,True,True,Airbus A320,N38206,2360
447527,Delta,3841,ORD,SEA,2024-09-01 15:11,2024-09-01 15:13,2024-09-01 16:11,2024-09-01 16:24,13,Weather,True,True,Boeing 777,N59825,721
810080,Delta,5926,LAX,BOS,2024-09-01 03:24,2024-09-01 03:50,2024-09-01 06:24,2024-09-01 06:38,14,Weather,True,True,Airbus A320,N27056,600
854771,Delta,3919,LAX,JFK,2024-09-01 12:03,2024-09-01 12:31,2024-09-01 13:03,2024-09-01 13:08,5,Weather,True,True,Airbus A320,N90886,1558
258725,Delta,5024,ATL,JFK,2024-09-01 05:59,2024-09-01 06:01,2024-09-01 07:59,2024-09-01 07:50,-9,,True,False,Airbus A320,N78492,2798
117482,Delta,174,JFK,SEA,2024-09-01 09:47,2024-09-01 09:58,2024-09-01 14:47,2024-09-01 14:51,4,Air Traffic Control,False,False,Airbus A320,N62397,927
135238,Delta,8823,ORD,MIA,2024-09-01 09:25,2024-09-01 09:35,2024-09-01 10:25,2024-09-01 10:37,12,Maintenance,False,True,Boeing 777,N72325,305
160871,Delta,4110,ATL,SFO,2024-09-01 06:03,2024-09-01 06:30,2024-09-01 09:03,2024-09-01 08:58,-5,,True,False,Airbus A320,N22486,1971
859790,Delta,226,JFK,SFO,2024-09-01 01:32,2024-09-01 02:02,2024-09-01 03:32,2024-09-01 03:41,9,Air Traffic Control,True,True,Boeing 777,N19982,1505
340469,Delta,5289,LAX,MIA,2024-09-01 12:08,2024-09-01 12:37,2024-09-01 17:08,2024-09-01 17:23,15,Maintenance,False,False,Boeing 737,N16053,2344
1684477,Delta,8105,LAX,SFO,2024-09-01 21:08,2024-09-01 21:28,2024-09-02 03:08,2024-09-02 03:10,2,Maintenance,True,True,Boeing 737,N83433,179
1374605,Delta,5736,LAX,BOS,2024-09-01 19:06,2024-09-01 19:14,2024-09-01 21:06,2024-09-01 21:20,14,Maintenance,True,True,Airbus A320,N39263,1285
598166,Delta,8210,ATL,BOS,2024-09-01 22:29,2024-09-01 22:31,2024-09-01 23:29,2024-09-01 23:27,-2,,True,False,Boeing 777,N41658,1553
1006551,Delta,1597,ORD,SFO,2024-09-01 17:44,2024-09-01 18:08,2024-09-01 21:44,2024-09-01 21:55,11,Maintenance,False,True,Boeing 777,N13781,1146
630816,Delta,7701,ATL,SEA,2024-09-01 07:29,2024-09-01 07:48,2024-09-01 11:29,2024-09-01 11:59,30,Maintenance,True,False,Boeing 777,N48661,1997
733798,Delta,4072,ORD,MIA,2024-09-01 00:40,2024-09-01 00:59,2024-09-01 05:40,2024-09-01 05:46,6,Maintenance,True,False,Boeing 737,N25864,1176
1553405,Delta,962,ATL,SFO,2024-09-01 19:03,2024-09-01 19:26,2024-09-01 21:03,2024-09-01 21:32,29,Maintenance,True,True,Airbus A320,N66230,2842
947846,Delta,4266,ATL,BOS,2024-09-01 02:40,2024-09-01 02:43,2024-09-01 08:40,2024-09-01 08:55,15,Weather,False,True,Boeing 777,N51216,1120
152353,Delta,2078,ORD,BOS,2024-09-01 01:45,2024-09-01 01:58,2024-09-01 03:45,2024-09-01 04:07,22,Air Traffic Control,False,False,Boeing 777,N46289,1640
208066,Delta,5434,JFK,MIA,2024-09-01 07:36,2024-09-01 07:58,2024-09-01 10:36,2024-09-01 10:31,-5,,False,True,Boeing 777,N92505,1248
180928,Delta,8430,ORD,SEA,2024-09-01 21:05,2024-09-01 21:14,2024-09-02 03:05,2024-09-02 03:27,22,Air Traffic Control,True,True,Boeing 777,N33784,720
460167,Delta,9910,JFK,BOS,2024-09-01 02:46,2024-09-01 02:51,2024-09-01 07:46,2024-09-01 07:59,13,Weather,True,False,Boeing 777,N22373,796
1469995,Delta,2918,ORD,SFO,2024-09-01 10:52,2024-09-01 10:52,2024-09-01 11:52,2024-09-01 12:19,27,Weather,False,True,Boeing 737,N60651,1754
1326670,Delta,2067,ORD,SFO,2024-09-01 00:34,2024-09-01 00:42,2024-09-01 05:34,2024-09-01 05:28,-6,,False,False,Boeing 777,N89126,1954
1200888,Delta,9240,DFW,SEA,2024-09-01 23:25,2024-09-01 23:25,2024-09-02 03:25,2024-09-02 03:50,25,Weather,False,True,Boeing 777,N73057,2687
1470203,Delta,7298,LAX,SFO,2024-09-01 01:16,2024-09-01 01:24,2024-09-01 03:16,2024-09-01 03:18,2,Weather,False,False,Boeing 777,N53716,437
381737,Delta,9256,JFK,MIA,2024-09-01 05:29,2024-09-01 05:59,2024-09-01 09:29,2024-09-01 09:59,30,Weather,False,False,Boeing 777,N98920,931
1005529,Delta,7998,ATL,MIA,2024-09-01 00:35,2024-09-01 00:57,2024-09-01 01:35,2024-09-01 01:44,9,Maintenance,False,True,Boeing 737,N49397,406
433221,Delta,2795,ORD,MIA,2024-09-01 08:30,2024-09-01 08:55,2024-09-01 11:30,2024-09-01 11:48,18,Maintenance,True,True,Boeing 737,N23540,2618
1288176,Delta,5219,JFK,BOS,2024-09-01 21:35,2024-09-01 22:03,2024-09-02 01:35,2024-09-02 01:52,17,Air Traffic Control,True,False,Boeing 737,N37788,2732
1664718,Delta,5872,DFW,SFO,2024-09-01 07:37,2024-09-01 07:38,2024-09-01 12:37,2024-09-01 12:39,2,Air Traffic Control,False,False,Boeing 737,N48469,1723
523558,Delta,968,LAX,BOS,2024-09-01 04:07,2024-09-01 04:23,2024-09-01 10:07,2024-09-01 09:57,-10,,False,False,Airbus A320,N89048,2504
494389,Delta,1907,ATL,SFO,2024-09-01 02:41,2024-09-01 02:46,2024-09-01 04:41,2024-09-01 05:11,30,Air Traffic Control,True,False,Airbus A320,N80191,1128
1273137,Delta,2720,DFW,SEA,2024-09-01 03:30,2024-09-01 03:48,2024-09-01 06:30,2024-09-01 06:58,28,Air Traffic Control,True,False,Airbus A320,N45276,488
387406,Delta,1570,LAX,BOS,2024-09-01 20:52,2024-09-01 21:13,2024-09-02 00:52,2024-09-02 01:01,9,Weather,True,False,Boeing 737,N62169,1758
988258,Delta,2700,JFK,MIA,2024-09-01 08:46,2024-09-01 08:57,2024-09-01 14:46,2024-09-01 14:40,-6,,True,False,Boeing 777,N88033,2996
368700,Delta,6794,ATL,BOS,2024-09-01 20:09,2024-09-01 20:38,2024-09-02 01:09,2024-09-02 01:19,10,Air Traffic Control,False,False,Boeing 777,N82977,1067
1521509,Delta,8862,ATL,BOS,2024-09-01 00:35,2024-09-01 00:53,2024-09-01 04:35,2024-09-01 05:00,25,Maintenance,False,False,Airbus A320,N56046,2134
1642871,Delta,5124,ORD,SEA,2024-09-01 19:22,2024-09-01 19:42,2024-09-02 00:22,2024-09-02 00:12,-10,,False,False,Boeing 777,N37483,104
174744,Delta,902,ATL,JFK,2024-09-01 22:13,2024-09-01 22:16,2024-09-02 00:13,2024-09-02 00:06,-7,,False,True,Boeing 737,N12098,319
240609,Delta,2079,JFK,JFK,2024-09-01 19:06,2024-09-01 19:12,2024-09-02 00:06,2024-09-02 00:12,6,Weather,True,True,Boeing 737,N44796,2393
436577,Delta,88,ORD,SFO,2024-09-01 07:43,2024-09-01 08:08,2024-09-01 13:43,2024-09-01 13:44,1,Maintenance,False,True,Airbus A320,N86252,2869
1349497,Delta,6357,ORD,MIA,2024-09-01 05:27,2024-09-01 05:57,2024-09-01 11:27,2024-09-01 11:46,19,Air Traffic Control,True,True,Boeing 737,N51260,2057
1329448,Delta,3260,DFW,BOS,2024-09-01 12:13,2024-09-01 12:39,2024-09-01 16:13,2024-09-01 16:33,20,Maintenance,True,False,Boeing 737,N93088,2787
1691978,Delta,4436,ATL,SEA,2024-09-01 09:21,2024-09-01 09:49,2024-09-01 12:21,2024-09-01 12:46,25,Maintenance,False,False,Boeing 777,N93301,1352
1412601,Delta,4769,LAX,SEA,2024-09-01 23:11,2024-09-01 23:17,2024-09-02 02:11,2024-09-02 02:11,0,,False,True,Airbus A320,N21617,2012
1044424,Delta,3378,LAX,JFK,2024-09-01 23:06,2024-09-01 23:25,2024-09-02 02:06,2024-09-02 02:09,3,Maintenance,False,True,Boeing 737,N42733,1887
686650,Delta,1097,LAX,MIA,2024-09-01 14:37,2024-09-01 14:38,2024-09-01 18:37,2024-09-01 18:58,21,Weather,True,True,Boeing 737,N32685,1145
1446758,Delta,9713,LAX,SEA,2024-09-01 21:08,2024-09-01 21:31,2024-09-02 02:08,2024-09-02 02:03,-5,,False,False,Airbus A320,N65413,858
962658,Delta,3187,ATL,MIA,2024-09-01 23:45,2024-09-01 23:46,2024-09-02 05:45,2024-09-02 06:05,20,Maintenance,True,False,Airbus A320,N13532,1855
1115734,Delta,5155,ORD,JFK,2024-09-01 00:00,2024-09-01 00:19,2024-09-01 04:00,2024-09-01 04:29,29,Weather,True,False,Boeing 777,N47665,2691
561477,Delta,4330,DFW,BOS,2024-09-01 08:11,2024-09-01 08:35,2024-09-01 11:11,2024-09-01 11:11,0,,False,False,Boeing 737,N41387,1142
1345645,Delta,7383,JFK,JFK,2024-09-01 06:37,2024-09-01 07:05,2024-09-01 11:37,2024-09-01 11:32,-5,,False,False,Boeing 737,N18194,1550
985935,Delta,9522,DFW,SEA,2024-09-01 01:55,2024-09-01 02:24,2024-09-01 07:55,2024-09-01 08:22,27,Weather,False,False,Boeing 777,N73509,1572
777739,Delta,3196,ORD,SEA,2024-09-01 23:14,2024-09-01 23:42,2024-09-02 00:14,2024-09-02 00:06,-8,,True,True,Boeing 777,N20486,1105
1325812,Delta,428,ORD,SFO,2024-09-01 16:54,2024-09-01 17:13,2024-09-01 20:54,2024-09-01 21:04,10,Weather,True,True,Airbus A320,N73932,2831
1407160,Delta,2377,DFW,SEA,2024-09-01 09:31,2024-09-01 09:50,2024-09-01 15:31,2024-09-01 15:34,3,Air Traffic Control,True,False,Airbus A320,N15888,2996
432510,Delta,6586,ATL,SFO,2024-09-01 22:50,2024-09-01 23:02,2024-09-02 03:50,2024-09-02 04:04,14,Maintenance,True,False,Boeing 777,N45671,2745
1738372,Delta,8893,ORD,SEA,2024-09-01 18:53,2024-09-01 19:19,2024-09-01 19:53,2024-09-01 20:11,18,Air Traffic Control,True,True,Airbus A320,N77557,591
725883,Delta,2879,ORD,MIA,2024-09-01 00:12,2024-09-01 00:16,2024-09-01 05:12,2024-09-01 05:39,27,Maintenance,False,True,Boeing 777,N39868,1695
1612218,Delta,2955,ATL,SEA,2024-09-01 17:12,2024-09-01 17:36,2024-09-01 18:12,2024-09-01 18:23,11,Maintenance,True,False,Boeing 777,N17113,107
1212207,Delta,6435,LAX,MIA,2024-09-01 05:36,2024-09-01 05:50,2024-09-01 06:36,2024-09-01 06:43,7,Air Traffic Control,True,False,Airbus A320,N71310,611
1378460,Delta,3708,ATL,SFO,2024-09-01 08:52,2024-09-01 09:07,2024-09-01 10:52,2024-09-01 10:59,7,Weather,True,False,Boeing 777,N18526,1426
801549,Delta,9881,DFW,SFO,2024-09-01 06:11,2024-09-01 06:32,2024-09-01 09:11,2024-09-01 09:33,22,Weather,True,True,Airbus A320,N74983,1223
1509292,Delta,9161,ORD,JFK,2024-09-01 17:36,2024-09-01 17:36,2024-09-01 18:36,2024-09-01 18:28,-8,,False,True,Boeing 777,N94109,2689
371562,Delta,5780,JFK,MIA,2024-09-01 15:23,2024-09-01 15:47,2024-09-01 18:23,2024-09-01 18:46,23,Air Traffic Control,True,False,Boeing 737,N67248,872
548419,Delta,6739,DFW,BOS,2024-09-01 09:30,2024-09-01 09:38,2024-09-01 14:30,2024-09-01 15:00,30,Weather,False,True,Boeing 777,N53534,1638
172170,Delta,3148,ATL,SFO,2024-09-01 00:53,2024-09-01 01:21,2024-09-01 04:53,2024-09-01 04:51,-2,,False,True,Boeing 777,N63200,2655
739046,Delta,9944,DFW,JFK,2024-09-01 02:10,2024-09-01 02:17,2024-09-01 07:10,2024-09-01 07:38,28,Weather,True,False,Boeing 737,N31918,766
889667,Delta,3034,LAX,BOS,2024-09-01 20:49,2024-09-01 21:04,2024-09-01 21:49,2024-09-01 22:17,28,Weather,True,True,Boeing 777,N33647,1388
946237,Delta,6103,LAX,JFK,2024-09-01 19:58,2024-09-01 20:05,2024-09-02 00:58,2024-09-02 01:22,24,Maintenance,True,True,Airbus A320,N47382,443
334800,Delta,3322,ORD,JFK,2024-09-01 15:06,2024-09-01 15:15,2024-09-01 21:06,2024-09-01 21:13,7,Maintenance,True,True,Boeing 777,N53216,2200
1228670,Delta,4981,JFK,SEA,2024-09-01 00:50,2024-09-01 00:55,2024-09-01 03:50,2024-09-01 04:10,20,Air Traffic Control,False,False,Boeing 737,N68226,2076
889290,Delta,9796,JFK,SEA,2024-09-01 08:23,2024-09-01 08:46,2024-09-01 10:23,2024-09-01 10:20,-3,,True,True,Boeing 777,N31453,1491
801019,Delta,6497,LAX,MIA,2024-09-01 07:36,2024-09-01 07:37,2024-09-01 10:36,2024-09-01 10:53,17,Weather,True,False,Boeing 777,N70340,2052
690777,Delta,4014,DFW,SFO,2024-09-01 21:21,2024-09-01 21:33,2024-09-02 00:21,2024-09-02 00:45,24,Weather,True,False,Boeing 777,N15659,2573
1367477,Delta,759,ORD,MIA,2024-09-01 05:01,2024-09-01 05:25,2024-09-01 11:01,2024-09-01 11:01,0,,True,False,Airbus A320,N13014,1268
551705,Delta,2027,DFW,MIA,2024-09-01 03:03,2024-09-01 03:22,2024-09-01 08:03,2024-09-01 08:22,19,Maintenance,True,True,Boeing 737,N96513,1608
1084937,Delta,6770,ATL,SEA,2024-09-01 17:34,2024-09-01 17:55,2024-09-01 20:34,2024-09-01 20:36,2,Maintenance,True,True,Airbus A320,N14899,2072
1230188,Delta,6867,ORD,JFK,2024-09-01 10:41,2024-09-01 10:48,2024-09-01 15:41,2024-09-01 16:07,26,Air Traffic Control,True,True,Airbus A320,N34403,1826
1727810,Delta,3773,DFW,BOS,2024-09-01 00:27,2024-09-01 00:39,2024-09-01 04:27,2024-09-01 04:22,-5,,False,False,Boeing 737,N80198,1922
1272695,Delta,5150,ATL,BOS,2024-09-01 03:51,2024-09-01 04:05,2024-09-01 04:51,2024-09-01 04:54,3,Weather,True,True,Boeing 777,N78968,2344
1500782,Delta,7853,ATL,JFK,2024-09-01 14:35,2024-09-01 14:59,2024-09-01 15:35,2024-09-01 15:27,-8,,False,False,Boeing 777,N26217,2716
416132,Delta,4354,LAX,SEA,2024-09-01 17:10,2024-09-01 17:20,2024-09-01 19:10,2024-09-01 19:22,12,Weather,False,False,Boeing 737,N29228,590
35278,Delta,461,DFW,JFK,2024-09-01 23:50,2024-09-02 00:09,2024-09-02 03:50,2024-09-02 03:52,2,Maintenance,True,False,Boeing 777,N73128,853
889809,Delta,5393,JFK,SFO,2024-09-01 10:50,2024-09-01 10:53,2024-09-01 12:50,2024-09-01 13:12,22,Maintenance,True,True,Airbus A320,N87437,2460
1125166,Delta,3186,DFW,MIA,2024-09-01 02:59,2024-09-01 03:11,2024-09-01 08:59,2024-09-01 09:12,13,Air Traffic Control,False,False,Boeing 737,N64190,2748
90582,Delta,3207,ORD,SEA,2024-09-01 18:14,2024-09-01 18:20,2024-09-01 20:14,2024-09-01 20:33,19,Weather,True,True,Airbus A320,N11276,804
1396341,Delta,4524,LAX,BOS,2024-09-01 00:42,2024-09-01 00:54,2024-09-01 04:42,2024-09-01 04:45,3,Air Traffic Control,True,False,Boeing 737,N88805,339
756304,Delta,7616,JFK,BOS,2024-09-01 11:44,2024-09-01 11:45,2024-09-01 14:44,2024-09-01 14:37,-7,,False,True,Airbus A320,N52714,1156
1603674,Delta,9405,ORD,SFO,2024-09-01 15:03,2024-09-01 15:03,2024-09-01 20:03,2024-09-01 20:22,19,Maintenance,False,False,Boeing 777,N93139,645
369752,Delta,3182,DFW,SEA,2024-09-01 17:55,2024-09-01 18:24,2024-09-01 20:55,2024-09-01 20:55,0,,True,False,Airbus A320,N80020,872
805583,Delta,1636,LAX,BOS,2024-09-01 19:57,2024-09-01 20:07,2024-09-01 23:57,2024-09-02 00:22,25,Weather,False,True,Boeing 777,N11403,1882
832593,Delta,671,ORD,MIA,2024-09-01 15:23,2024-09-01 15:48,2024-09-01 18:23,2024-09-01 18:32,9,Air Traffic Control,False,False,Airbus A320,N87559,1708
720163,Delta,4601,ATL,MIA,2024-09-01 14:52,2024-09-01 15:03,2024-09-01 20:52,2024-09-01 20:54,2,Weather,False,True,Boeing 777,N43618,1611
763345,Delta,815,ORD,JFK,2024-09-01 22:50,2024-09-01 23:03,2024-09-02 02:50,2024-09-02 03:08,18,Maintenance,False,False,Boeing 777,N50288,250
324277,Delta,1570,JFK,SFO,2024-09-01 18:57,2024-09-01 19:13,2024-09-02 00:57,2024-09-02 01:05,8,Weather,False,True,Boeing 777,N71620,2860
796575,Delta,6336,ORD,MIA,2024-09-01 04:33,2024-09-01 04:42,2024-09-01 07:33,2024-09-01 07:45,12,Maintenance,True,True,Boeing 737,N26991,2844
557956,Delta,3721,JFK,SFO,2024-09-01 09:26,2024-09-01 09:53,2024-09-01 15:26,2024-09-01 15:49,23,Air Traffic Control,False,True,Boeing 777,N60948,529
1065723,Delta,1466,DFW,JFK,2024-09-01 15:02,2024-09-01 15:18,2024-09-01 20:02,2024-09-01 20:27,25,Maintenance,True,True,Boeing 737,N59884,767
865340,Delta,7940,LAX,SEA,2024-09-01 23:31,2024-09-01 23:39,2024-09-02 04:31,2024-09-02 04:49,18,Air Traffic Control,True,True,Boeing 777,N54565,1334
1065074,Delta,3906,ORD,SEA,2024-09-01 00:45,2024-09-01 01:04,2024-09-01 03:45,2024-09-01 03:41,-4,,False,False,Boeing 777,N78782,2446
1700049,Delta,9399,DFW,BOS,2024-09-01 05:14,2024-09-01 05:20,2024-09-01 08:14,2024-09-01 08:39,25,Weather,False,True,Boeing 777,N71503,1811
784771,Delta,633,JFK,JFK,2024-09-01 21:12,2024-09-01 21:36,2024-09-01 22:12,2024-09-01 22:06,-6,,False,True,Boeing 737,N79038,202
1422912,Delta,7773,LAX,SFO,2024-09-01 19:53,2024-09-01 20:00,2024-09-01 20:53,2024-09-01 21:19,26,Air Traffic Control,True,True,Boeing 777,N92259,461
67809,Delta,5428,LAX,SFO,2024-09-01 17:13,2024-09-01 17:13,2024-09-01 20:13,2024-09-01 20:27,14,Air Traffic Control,True,True,Airbus A320,N84558,299
1265514,Delta,4145,ORD,SFO,2024-09-01 10:57,2024-09-01 11:27,2024-09-01 11:57,2024-09-01 11:57,0,,False,False,Boeing 777,N43070,1893
846471,Delta,6407,LAX,JFK,2024-09-01 16:38,2024-09-01 16:58,2024-09-01 21:38,2024-09-01 21:51,13,Weather,True,False,Boeing 777,N78320,460
1035163,Delta,7545,ORD,JFK,2024-09-01 02:08,2024-09-01 02:18,2024-09-01 03:08,2024-09-01 02:59,-9,,True,False,Boeing 737,N10183,2017
123288,Delta,6923,JFK,SFO,2024-09-01 00:03,2024-09-01 00:21,2024-09-01 05:03,2024-09-01 05:18,15,Air Traffic Control,False,False,Airbus A320,N64797,1111
1422465,Delta,9694,LAX,SEA,2024-09-01 14:47,2024-09-01 15:08,2024-09-01 15:47,2024-09-01 16:01,14,Weather,True,False,Airbus A320,N12146,977
1739399,Delta,2226,JFK,JFK,2024-09-01 03:25,2024-09-01 03:53,2024-09-01 06:25,2024-09-01 06:18,-7,,True,True,Boeing 737,N23753,1818
1326025,Delta,3445,ATL,SFO,2024-09-01 04:43,2024-09-01 04:59,2024-09-01 07:43,2024-09-01 08:07,24,Air Traffic Control,False,False,Boeing 777,N68612,2516
803774,Delta,9897,LAX,JFK,2024-09-01 08:01,2024-09-01 08:12,2024-09-01 14:01,2024-09-01 14:11,10,Air Traffic Control,False,False,Boeing 737,N38241,2472
1175442,Delta,4388,DFW,BOS,2024-09-01 04:31,2024-09-01 04:56,2024-09-01 06:31,2024-09-01 07:00,29,Air Traffic Control,True,True,Airbus A320,N96452,2793
1293265,Delta,7674,ORD,MIA,2024-09-01 11:14,2024-09-01 11:36,2024-09-01 16:14,2024-09-01 16:34,20,Maintenance,False,True,Boeing 777,N58478,348
864980,Delta,5882,JFK,SEA,2024-09-01 05:35,2024-09-01 06:05,2024-09-01 08:35,2024-09-01 08:49,14,Air Traffic Control,False,False,Airbus A320,N71373,933
1478152,Delta,7032,ATL,MIA,2024-09-01 19:29,2024-09-01 19:46,2024-09-01 21:29,2024-09-01 21:41,12,Maintenance,True,True,Boeing 777,N55254,2200
423454,Delta,4771,ORD,BOS,2024-09-01 12:24,2024-09-01 12:24,2024-09-01 17:24,2024-09-01 17:37,13,Maintenance,False,False,Airbus A320,N87830,386
208523,Delta,3085,JFK,MIA,2024-09-01 14:39,2024-09-01 15:01,2024-09-01 20:39,2024-09-01 21:09,30,Weather,True,True,Airbus A320,N97286,2398
714901,Delta,9757,LAX,MIA,2024-09-01 19:10,2024-09-01 19:35,2024-09-01 20:10,2024-09-01 20:39,29,Weather,False,True,Airbus A320,N64516,994
1455721,Delta,6070,LAX,BOS,2024-09-01 15:57,2024-09-01 16:10,2024-09-01 20:57,2024-09-01 20:49,-8,,False,True,Boeing 777,N65781,212
56331,Delta,7062,ORD,SEA,2024-09-01 19:56,2024-09-01 20:00,2024-09-01 21:56,2024-09-01 22:13,17,Air Traffic Control,True,False,Boeing 737,N19836,854
1406011,Delta,2429,DFW,MIA,2024-09-01 12:51,2024-09-01 13:07,2024-09-01 13:51,2024-09-01 14:04,13,Maintenance,False,False,Boeing 777,N78349,1485
1160265,Delta,5744,DFW,MIA,2024-09-01 03:12,2024-09-01 03:22,2024-09-01 06:12,2024-09-01 06:08,-4,,False,False,Boeing 777,N42269,911
251647,Delta,8017,DFW,SFO,2024-09-01 06:14,2024-09-01 06:20,2024-09-01 11:14,2024-09-01 11:26,12,Weather,False,True,Airbus A320,N95645,1379
1108996,Delta,7693,DFW,JFK,2024-09-01 09:18,2024-09-01 09:18,2024-09-01 12:18,2024-09-01 12:17,-1,,False,False,Boeing 777,N95750,810
880832,Delta,4665,LAX,BOS,2024-09-01 06:03,2024-09-01 06:24,2024-09-01 07:03,2024-09-01 06:58,-5,,False,True,Boeing 737,N95020,133
514843,Delta,2732,ORD,BOS,2024-09-01 14:33,2024-09-01 14:53,2024-09-01 15:33,2024-09-01 15:51,18,Weather,True,True,Boeing 777,N48388,241
1174829,Delta,6742,JFK,JFK,2024-09-01 20:40,2024-09-01 20:42,2024-09-01 23:40,2024-09-01 23:52,12,Maintenance,False,True,Boeing 737,N56486,1322
223719,Delta,9823,DFW,BOS,2024-09-01 02:18,2024-09-01 02:32,2024-09-01 07:18,2024-09-01 07:08,-10,,True,False,Boeing 777,N40964,2810
610873,Delta,6258,DFW,SFO,2024-09-01 10:20,2024-09-01 10:50,2024-09-01 11:20,2024-09-01 11:44,24,Weather,True,True,Airbus A320,N85329,2861
436621,Delta,500,ATL,SFO,2024-09-01 22:41,2024-09-01 22:44,2024-09-02 01:41,2024-09-02 01:57,16,Maintenance,True,True,Boeing 777,N91427,868
1469472,Delta,3207,JFK,JFK,2024-09-01 23:23,2024-09-01 23:28,2024-09-02 02:23,2024-09-02 02:49,26,Maintenance,True,False,Boeing 777,N50948,432
911714,Delta,7897,ATL,SFO,2024-09-01 23:16,2024-09-01 23:29,2024-09-02 01:16,2024-09-02 01:46,30,Maintenance,False,True,Boeing 777,N32279,1197
113063,Delta,7804,JFK,JFK,2024-09-01 19:53,2024-09-01 20:07,2024-09-01 23:53,2024-09-02 00:23,30,Weather,False,False,Boeing 777,N40702,2657
802210,Delta,5397,ORD,JFK,2024-09-01 13:26,2024-09-01 13:56,2024-09-01 17:26,2024-09-01 17:43,17,Maintenance,True,True,Airbus A320,N14952,2322
1521263,Delta,3229,JFK,SEA,2024-09-01 22:58,2024-09-01 23:05,2024-09-02 04:58,2024-09-02 05:16,18,Air Traffic Control,True,True,Boeing 777,N84958,808
600669,Delta,4261,JFK,SEA,2024-09-01 22:57,2024-09-01 23:02,2024-09-02 00:57,2024-09-02 01:02,5,Air Traffic Control,True,True,Boeing 777,N36593,1033
124563,Delta,4995,ATL,SEA,2024-09-01 16:32,2024-09-01 16:32,2024-09-01 21:32,2024-09-01 21:48,16,Air Traffic Control,False,True,Airbus A320,N36736,2625
1537916,Delta,3676,ATL,JFK,2024-09-01 07:25,2024-09-01 07:36,2024-09-01 09:25,2024-09-01 09:20,-5,,False,True,Airbus A320,N54469,866
1503949,Delta,3027,DFW,JFK,2024-09-01 04:59,2024-09-01 04:59,2024-09-01 08:59,2024-09-01 09:15,16,Weather,True,True,Boeing 737,N44704,1945
491347,Delta,231,ATL,SEA,2024-09-01 06:40,2024-09-01 07:06,2024-09-01 10:40,2024-09-01 10:56,16,Weather,False,False,Airbus A320,N64698,485
